Date,Open,High,Low,Close,Adj Close,Volume
2019-06-28,25.320000,26.000000,24.650000,25.400000,23.920509,213400
2019-07-01,25.500000,25.540001,25.400000,25.450001,23.967598,21700
2019-07-02,25.940001,25.940001,25.280001,25.299999,23.826334,33500
2019-07-03,25.639999,25.639999,25.340000,25.451000,23.968540,17400
2019-07-05,25.530001,25.530001,25.430000,25.445000,23.962887,6100
2019-07-08,25.490000,25.549999,25.309999,25.388000,23.909210,18300
2019-07-09,25.510000,25.549999,25.330000,25.549999,24.061773,54100
2019-07-10,25.490000,25.580000,25.469999,25.552000,24.063656,5400
2019-07-11,25.577000,25.597000,25.549999,25.591999,24.101324,3300
2019-07-12,25.629999,25.730000,25.549999,25.632000,24.138994,14300
2019-07-15,25.700001,26.073999,25.700001,26.000000,24.485561,20900
2019-07-16,26.030001,26.198000,25.921000,26.160000,24.636242,10500
2019-07-17,26.200001,26.218000,26.011999,26.218000,24.690865,4300
2019-07-18,26.230000,26.230000,26.030001,26.040001,24.523232,13700
2019-07-19,26.040001,26.120001,25.920000,26.065001,24.546776,6500
2019-07-22,25.940001,26.065001,25.940001,26.000000,24.485561,8600
2019-07-23,26.020000,26.059999,25.950001,25.950001,24.438475,4300
2019-07-24,26.040001,26.040001,25.959999,25.980000,24.466726,2500
2019-07-25,26.040001,26.180000,25.993000,25.993000,24.478968,3000
2019-07-26,26.062000,26.090000,26.000000,26.059000,24.541124,4200
2019-07-29,25.955000,26.010000,25.955000,25.959999,24.447889,4000
2019-07-30,25.972000,26.170000,25.954000,26.170000,24.645658,9600
2019-07-31,26.020000,26.139999,25.959999,26.120001,24.598572,7400
2019-08-01,26.000000,26.070000,26.000000,26.070000,24.551483,500
2019-08-02,26.087999,26.087999,26.000000,26.000000,24.485561,2100
2019-08-05,26.010000,26.018999,25.920000,26.018999,24.503454,1800
2019-08-06,25.990000,26.139999,25.959999,26.139999,24.617407,1500
2019-08-07,25.980000,26.003000,25.959999,26.003000,24.488386,800
